/layer.9/attention/attention/Transpose_2_output_0_Transpose,10.3308773,-10.3308773,8.4314747
/layer.9/attention/attention/MatMul_output_0_MatMul,91.239975,-81.6636734,91.239975
/layer.9/attention/attention/Div_output_0_Div,11.4049969,-10.2079592,11.4049969
/layer.9/attention/attention/Softmax_output_0_Softmax,0.7417061,0.0,0.7417061
/layer.9/attention/attention/MatMul_1_output_0_MatMul,3.8099399,-4.0619516,3.4935775
/layer.9/attention/attention/Transpose_3_output_0_Transpose,3.8099399,-4.0619516,3.4935775
/layer.9/attention/attention/Reshape_3_output_0_Reshape,3.8099399,-4.0619516,3.4935775
/layer.9/attention/output/dense/Add_output_0_Add,7.6040287,-6.912724,7.6040287
/layer.9/Add_output_0_Add,161.8435135,-1033.4610596,1479.3198242
/layer.9/layernorm_after/Add_1_output_0_LayerNormalization,6.7978458,-7.2474952,6.4510822
/layer.9/intermediate/dense/Add_output_0_Add,18.4069653,-19.7368984,21.0262604
/layer.9/intermediate/intermediate_act_fn/Mul_1_output_0_GELU,16.0983911,-0.1699712,21.0262604
/layer.9/output/dense/Add_output_0_Add,62.1931229,-35.9842529,62.1931229
/layer.9/output/Add_output_0_Add,168.4153706,-1069.4453125,1539.3894043
/layer.10/layernorm_before/Add_1_output_0_LayerNormalization,3.050693,-3.4523225,3.7528656
/layer.10/attention/attention/query/Add_output_0_Add,6.8394084,-6.8394084,6.3220944
/layer.10/attention/attention/key/Add_output_0_Add,12.7356749,-12.7356749,11.9734573
/layer.10/attention/attention/Reshape_output_0_Reshape,12.7356749,-12.7356749,11.9734573
/layer.10/attention/attention/value/Add_output_0_Add,7.8322663,-6.8216472,7.8322663
/layer.10/attention/attention/Reshape_1_output_0_Reshape,7.8322663,-6.8216472,7.8322663
/layer.10/attention/attention/Transpose_output_0_Transpose,7.8322663,-6.8216472,7.8322663
/layer.10/attention/attention/Reshape_2_output_0_Reshape,6.8394084,-6.8394084,6.3220944
/layer.10/attention/attention/Transpose_1_output_0_Transpose,6.8394084,-6.8394084,6.3220944
/layer.10/attention/attention/Transpose_2_output_0_Transpose,12.7356749,-12.7356749,11.9734573
/layer.10/attention/attention/MatMul_output_0_MatMul,101.6906357,-101.6906357,72.2783356
/layer.10/attention/attention/Div_output_0_Div,12.7113295,-12.7113295,9.0347919
/layer.10/attention/attention/Softmax_output_0_Softmax,0.8571734,0.0,0.8571734
/layer.10/attention/attention/MatMul_1_output_0_MatMul,6.0773492,-5.3558006,6.0773492
/layer.10/attention/attention/Transpose_3_output_0_Transpose,6.0773492,-5.3558006,6.0773492
/layer.10/attention/attention/Reshape_3_output_0_Reshape,6.0773492,-5.3558006,6.0773492
